recorded_at,line_id,mold_temp,injection_pressure,injection_speed,cooling_time,humidity,ambient_temp
2026-05-22T13:27:30,A,73.35,88.52,53.97,18.01,55.42,25.64
2026-05-22T13:27:45,A,74.68,89.27,60.17,19.81,49.35,25.14
2026-05-22T13:28:00,A,77.06,91.16,57.09,17.97,50.45,23.83
2026-05-22T13:28:15,A,80.17,86.01,54.03,20.5,48.87,24.32
2026-05-22T13:28:30,A,71.99,88.33,61.29,21.16,56.58,24.96
2026-05-22T13:28:45,A,73.87,88.22,61.97,20.39,46.03,23.56
2026-05-22T13:29:00,A,76.14,91.15,64.88,20.35,48.84,23.08
2026-05-22T13:29:15,A,74.63,89.38,55.91,18.61,52.43,24.23
2026-05-22T13:29:30,A,75.19,93.73,60.37,17.81,54.89,24.37
2026-05-22T13:29:45,A,75.79,89.65,64.72,19.48,47.49,24.9
2026-05-22T13:30:00,A,76.35,89.89,60.7,21.75,51.88,23.83
2026-05-22T13:30:15,A,79.1,84.88,58.12,19.94,49.56,25.01
2026-05-22T13:30:30,A,73.84,90.89,59.81,20.14,48.35,23.49
2026-05-22T13:30:45,A,75.57,92.83,58.21,18.7,51.84,23.97
2026-05-22T13:31:00,A,71.44,88.4,57.7,19.88,48.09,24.74
2026-05-22T13:31:15,A,75.32,90.58,59.93,20.77,47.61,25.4
2026-05-22T13:31:30,A,75.38,87.45,62.0,23.31,47.64,24.33
2026-05-22T13:31:45,A,73.23,88.13,56.7,21.1,53.02,24.02
2026-05-22T13:32:00,A,73.5,83.51,61.38,18.34,52.97,23.62
2026-05-22T13:32:15,A,72.58,88.3,59.77,22.31,48.02,23.41
2026-05-22T13:32:30,A,75.31,85.35,66.64,17.98,49.03,23.97
2026-05-22T13:32:45,A,78.97,92.27,61.25,18.52,51.71,23.28
2026-05-22T13:33:00,A,74.77,88.33,57.04,21.11,51.61,25.21
2026-05-22T13:33:15,A,80.01,88.65,65.69,19.61,45.88,23.69
2026-05-22T13:33:30,A,77.1,87.49,58.2,20.89,50.01,24.58
2026-05-22T13:33:45,A,74.14,90.7,57.22,21.93,48.1,25.13
2026-05-22T13:34:00,A,74.01,86.95,54.77,18.42,49.03,24.21
2026-05-22T13:34:15,A,73.24,85.67,61.44,22.07,53.8,24.71
2026-05-22T13:34:30,A,76.28,95.09,61.0,20.97,49.04,22.64
2026-05-22T13:34:45,A,75.12,95.78,60.24,21.77,48.69,23.69
2026-05-22T13:35:00,A,76.05,90.02,62.83,20.27,48.94,26.15
2026-05-22T13:35:15,A,74.2,92.13,62.78,20.31,42.94,24.02
2026-05-22T13:35:30,A,75.89,84.83,57.84,20.62,51.23,25.21
2026-05-22T13:35:45,A,75.03,87.04,53.23,20.65,50.52,23.38
2026-05-22T13:36:00,A,74.47,91.67,65.59,16.79,47.9,23.79
2026-05-22T13:36:15,A,78.87,90.41,59.71,19.7,48.69,25.05
2026-05-22T13:36:30,A,74.23,87.71,67.76,20.63,51.84,25.14
2026-05-22T13:36:45,A,69.98,87.69,58.62,20.87,50.66,23.83
2026-05-22T13:37:00,A,74.98,87.07,55.51,21.09,52.08,25.58
2026-05-22T13:37:15,A,73.42,92.08,59.15,21.79,53.07,24.21
2026-05-22T13:37:30,A,76.29,87.95,56.02,19.57,54.55,25.15
2026-05-22T13:37:45,A,77.55,86.59,61.53,19.08,54.85,23.23
2026-05-22T13:38:00,A,75.5,84.09,53.39,19.67,50.74,22.87
2026-05-22T13:38:15,A,76.13,89.59,62.34,18.24,48.93,25.65
2026-05-22T13:38:30,A,79.61,85.8,62.39,22.5,49.03,24.86
2026-05-22T13:38:45,A,75.77,92.4,63.36,22.35,49.8,25.19
2026-05-22T13:39:00,A,75.41,91.34,61.27,17.59,46.63,24.1
2026-05-22T13:39:15,A,76.74,90.98,56.64,22.07,56.11,24.15
2026-05-22T13:39:30,A,76.02,90.61,61.59,19.82,49.9,24.91
2026-05-22T13:39:45,A,74.79,86.46,64.78,19.12,45.67,24.64
2026-05-22T13:40:00,A,78.49,91.99,60.61,20.61,54.24,23.13
2026-05-22T13:40:15,A,72.66,89.01,63.32,20.85,51.93,24.15
2026-05-22T13:40:30,A,74.38,90.58,60.83,20.48,49.58,23.62
2026-05-22T13:40:45,A,75.83,89.3,58.65,19.8,50.88,22.12
2026-05-22T13:41:00,A,75.41,89.28,64.43,17.78,47.75,25.52
2026-05-22T13:41:15,A,79.1,87.92,59.7,19.59,44.14,23.69
2026-05-22T13:41:30,A,76.24,88.87,58.03,21.9,48.51,24.29
2026-05-22T13:41:45,A,76.94,86.11,56.44,20.87,49.81,23.54
2026-05-22T13:42:00,A,75.1,92.34,58.87,22.35,47.64,24.66
2026-05-22T13:42:15,A,74.31,93.43,63.47,19.74,47.8,24.96
2026-05-22T13:42:30,A,72.59,90.68,61.89,19.55,52.04,23.29
2026-05-22T13:42:45,A,70.77,88.73,60.19,19.59,46.52,22.18
2026-05-22T13:43:00,A,77.51,93.56,57.55,18.27,51.49,24.64
2026-05-22T13:43:15,A,73.27,89.91,61.46,21.15,50.43,24.33
2026-05-22T13:43:30,A,75.63,90.2,59.19,20.12,51.45,24.27
2026-05-22T13:43:45,A,75.53,88.05,62.65,17.95,46.76,24.34
2026-05-22T13:44:00,A,74.23,88.18,58.54,21.42,52.12,23.98
2026-05-22T13:44:15,A,77.84,91.78,57.88,21.08,49.79,23.71
2026-05-22T13:44:30,A,74.31,90.36,58.5,21.0,55.61,23.25
2026-05-22T13:44:45,A,74.7,88.01,60.62,20.2,45.19,22.19
2026-05-22T13:45:00,A,74.15,85.03,61.41,21.91,50.83,23.15
2026-05-22T13:45:15,A,77.12,90.25,54.7,19.55,51.39,23.67
2026-05-22T13:45:30,A,76.13,88.05,53.53,19.44,52.94,23.61
2026-05-22T13:45:45,A,75.68,89.61,59.8,19.6,49.09,24.53
2026-05-22T13:46:00,A,72.75,96.14,61.59,20.46,46.83,24.62
2026-05-22T13:46:15,A,73.05,90.48,58.73,18.85,52.2,22.46
2026-05-22T13:46:30,A,73.24,87.54,59.33,20.42,49.54,24.43
2026-05-22T13:46:45,A,71.57,92.48,65.05,20.59,46.74,23.88
2026-05-22T13:47:00,A,72.3,89.1,56.99,20.19,48.9,24.18
2026-05-22T13:47:15,A,76.25,89.85,57.03,23.36,51.43,23.85
2026-05-22T13:47:30,A,74.71,91.04,57.04,19.78,49.4,24.18
2026-05-22T13:47:45,A,75.48,86.37,57.18,19.18,49.15,25.05
2026-05-22T13:48:00,A,76.91,89.1,61.38,19.79,50.77,23.77
2026-05-22T13:48:15,A,76.33,85.36,58.91,20.44,51.6,25.49
2026-05-22T13:48:30,A,73.68,93.99,62.45,18.63,50.92,23.95
2026-05-22T13:48:45,A,74.39,94.11,59.7,21.24,49.32,25.67
2026-05-22T13:49:00,A,78.05,88.67,64.8,21.34,49.54,22.19
2026-05-22T13:49:15,A,74.96,90.3,63.5,22.38,47.95,24.8
2026-05-22T13:49:30,A,76.0,84.17,59.53,18.27,49.39,24.98
2026-05-22T13:49:45,A,75.68,86.11,52.44,20.22,49.36,23.02
2026-05-22T13:50:00,A,74.27,90.67,60.57,22.41,46.89,24.88
2026-05-22T13:50:15,A,76.42,88.7,59.96,19.64,51.47,22.82
2026-05-22T13:50:30,A,77.05,88.74,60.65,20.44,51.21,22.17
2026-05-22T13:50:45,A,75.99,89.02,61.27,18.31,49.79,23.66
2026-05-22T13:51:00,A,75.71,87.39,55.55,21.73,49.69,24.04
2026-05-22T13:51:15,A,76.38,87.45,64.48,21.09,52.77,23.48
2026-05-22T13:51:30,A,78.64,85.1,56.8,17.47,49.68,25.61
2026-05-22T13:51:45,A,77.05,87.62,59.61,19.13,52.09,23.65
2026-05-22T13:52:00,A,77.96,83.77,60.32,19.25,48.98,25.02
2026-05-22T13:52:15,A,77.81,84.82,64.6,20.63,55.54,24.54
2026-05-22T13:52:30,A,78.18,84.66,64.84,21.09,49.75,25.38
2026-05-22T13:52:45,A,78.86,83.19,61.71,18.78,51.71,24.99
2026-05-22T13:53:00,A,79.47,81.97,59.42,21.58,48.17,24.8
2026-05-22T13:53:15,A,79.7,82.04,58.9,19.84,50.3,24.62
2026-05-22T13:53:30,A,79.9,80.46,55.09,20.1,52.6,23.61
2026-05-22T13:53:45,A,80.44,80.54,57.59,21.33,51.39,23.19
2026-05-22T13:54:00,A,79.81,79.73,60.85,21.23,50.69,24.25
2026-05-22T13:54:15,A,79.34,80.41,61.38,21.97,46.03,26.32
2026-05-22T13:54:30,A,79.99,78.54,61.33,18.81,53.12,24.75
2026-05-22T13:54:45,A,82.97,77.85,65.99,20.44,47.04,23.15
2026-05-22T13:55:00,A,81.9,76.24,58.65,21.77,52.92,24.1
2026-05-22T13:55:15,A,82.19,76.98,60.97,20.75,46.37,23.69
2026-05-22T13:55:30,A,82.23,74.65,57.91,19.91,47.32,25.2
2026-05-22T13:55:45,A,83.43,75.87,58.68,16.95,47.06,23.99
2026-05-22T13:56:00,A,83.55,75.29,61.06,18.93,46.01,23.59
2026-05-22T13:56:15,A,84.59,74.01,59.94,21.68,55.28,25.83
2026-05-22T13:56:30,A,84.47,73.17,58.01,18.5,42.04,22.7
2026-05-22T13:56:45,A,85.36,71.94,54.57,19.13,50.26,22.99
2026-05-22T13:57:00,A,83.46,72.54,65.82,20.14,50.49,23.04
2026-05-22T13:57:15,A,86.14,71.94,58.89,18.37,47.89,22.99
2026-05-22T13:57:30,A,85.78,72.14,56.49,21.03,53.43,23.75
2026-05-22T13:57:45,A,88.04,71.58,62.76,18.16,50.54,24.91
2026-05-22T13:58:00,A,87.26,71.54,63.92,20.36,48.02,22.83
2026-05-22T13:58:15,A,85.69,69.55,61.55,19.21,48.89,23.47
2026-05-22T13:58:30,A,86.69,68.77,57.2,20.12,54.19,24.44
2026-05-22T13:58:45,A,89.25,65.57,64.0,17.8,51.56,21.8
2026-05-22T13:59:00,A,88.94,67.81,62.36,17.88,51.61,24.85
2026-05-22T13:59:15,A,88.03,67.76,63.18,21.48,45.56,21.39
2026-05-22T13:59:30,A,87.84,66.83,56.9,19.88,49.79,24.55
2026-05-22T13:59:45,A,86.65,64.04,68.2,18.69,51.69,24.93
2026-05-22T14:00:00,A,88.17,65.75,59.43,18.67,51.32,24.71
2026-05-22T14:00:15,A,88.11,63.66,56.61,21.73,48.96,25.67
2026-05-22T14:00:30,A,87.4,65.18,58.9,18.34,51.6,23.43
2026-05-22T14:00:45,A,88.95,64.23,58.48,21.49,51.11,22.29
2026-05-22T14:01:00,A,89.77,66.33,60.05,20.93,48.61,24.85
2026-05-22T14:01:15,A,91.01,68.14,62.39,18.31,49.06,24.92
2026-05-22T14:01:30,A,88.88,65.91,57.22,20.65,50.5,23.09
2026-05-22T14:01:45,A,88.92,66.23,58.76,19.88,47.72,24.09
2026-05-22T14:02:00,A,90.43,65.19,58.4,20.93,48.88,24.59
2026-05-22T14:02:15,A,86.21,64.86,61.24,22.36,44.43,23.49
2026-05-22T14:02:30,A,91.39,66.57,61.75,19.35,45.77,24.28
2026-05-22T14:02:45,A,90.79,65.4,60.63,19.93,48.7,24.39
2026-05-22T14:03:00,A,89.76,65.39,55.82,19.27,50.14,23.7
2026-05-22T14:03:15,A,89.3,63.82,58.79,17.03,46.67,23.73
2026-05-22T14:03:30,A,89.37,65.06,61.35,22.21,48.46,24.14
2026-05-22T14:03:45,A,88.42,67.01,57.86,21.66,51.87,24.41
2026-05-22T14:04:00,A,90.85,64.1,62.46,19.3,47.61,25.02
2026-05-22T14:04:15,A,88.14,64.15,64.23,19.81,52.01,24.75
2026-05-22T14:04:30,A,87.61,65.15,65.18,22.61,51.82,23.4
2026-05-22T14:04:45,A,88.53,65.9,57.52,20.36,46.34,26.23
2026-05-22T14:05:00,A,88.76,66.65,62.29,19.79,48.0,22.92
2026-05-22T14:05:15,A,89.99,65.19,62.23,19.07,45.35,25.41
2026-05-22T14:05:30,A,87.26,65.69,58.94,23.69,49.07,23.45
2026-05-22T14:05:45,A,88.33,66.99,60.65,23.63,55.94,22.59
2026-05-22T14:06:00,A,88.26,66.75,61.5,18.46,50.67,24.32
2026-05-22T14:06:15,A,90.46,67.7,61.62,22.88,47.09,23.5
2026-05-22T14:06:30,A,86.42,64.68,61.97,19.32,46.3,23.34
2026-05-22T14:06:45,A,87.75,67.4,63.37,21.02,50.58,25.52
2026-05-22T14:07:00,A,85.76,67.64,59.84,20.42,48.97,24.23
2026-05-22T14:07:15,A,87.04,68.08,60.56,20.58,46.92,22.4
2026-05-22T14:07:30,A,88.84,68.12,58.81,17.92,52.96,23.22
2026-05-22T14:07:45,A,85.55,68.73,61.45,19.55,57.59,23.77
2026-05-22T14:08:00,A,85.8,66.92,57.58,17.3,50.37,24.1
2026-05-22T14:08:15,A,86.7,66.76,59.56,19.59,55.13,24.67
2026-05-22T14:08:30,A,87.07,68.59,62.93,19.37,50.58,23.44
2026-05-22T14:08:45,A,85.28,70.31,61.28,17.01,51.78,23.45
2026-05-22T14:09:00,A,86.0,68.56,60.39,19.19,50.85,23.7
2026-05-22T14:09:15,A,84.72,70.06,60.69,22.72,49.11,24.63
2026-05-22T14:09:30,A,85.13,69.87,61.7,19.91,52.59,22.87
2026-05-22T14:09:45,A,85.82,69.26,60.37,18.19,52.27,23.16
2026-05-22T14:10:00,A,85.86,71.62,60.51,19.93,46.56,23.78
2026-05-22T14:10:15,A,86.58,72.18,55.23,20.6,49.93,24.61
2026-05-22T14:10:30,A,84.64,72.08,58.66,19.53,50.01,23.78
2026-05-22T14:10:45,A,84.6,73.1,58.73,19.19,42.54,22.96
2026-05-22T14:11:00,A,85.78,71.8,60.47,18.35,54.69,24.8
2026-05-22T14:11:15,A,83.48,72.2,55.75,18.83,48.8,24.5
2026-05-22T14:11:30,A,87.23,74.29,60.56,16.96,48.3,24.28
2026-05-22T14:11:45,A,82.82,74.77,57.09,21.68,53.21,22.76
2026-05-22T14:12:00,A,82.57,73.59,54.91,18.04,47.22,22.95
2026-05-22T14:12:15,A,84.84,74.83,62.86,19.87,51.22,23.78
2026-05-22T14:12:30,A,83.0,74.25,62.21,17.17,45.06,22.47
2026-05-22T14:12:45,A,83.36,73.91,58.67,19.59,54.84,24.95
2026-05-22T14:13:00,A,83.36,73.74,61.91,23.48,53.19,25.41
2026-05-22T14:13:15,A,84.02,75.6,63.95,19.19,49.44,24.1
2026-05-22T14:13:30,A,84.1,75.1,57.5,19.65,52.06,24.55
2026-05-22T14:13:45,A,82.15,76.06,60.94,21.29,46.21,22.09
2026-05-22T14:14:00,A,82.55,77.38,67.41,18.42,47.15,23.71
2026-05-22T14:14:15,A,82.67,76.99,62.67,21.54,50.04,24.33
2026-05-22T14:14:30,A,83.0,78.83,58.24,22.44,57.41,23.48
2026-05-22T14:14:45,A,82.48,76.29,58.92,21.91,48.26,25.49
2026-05-22T14:15:00,A,81.69,76.51,59.43,21.13,48.3,23.15
2026-05-22T14:15:15,A,80.95,77.59,58.0,21.26,54.93,25.0
2026-05-22T14:15:30,A,81.19,79.25,60.52,18.72,49.56,23.59
2026-05-22T14:15:45,A,82.31,77.52,58.19,22.19,50.32,22.53
2026-05-22T14:16:00,A,80.36,77.25,60.33,22.6,51.77,24.84
2026-05-22T14:16:15,A,79.99,78.24,57.9,20.65,49.57,24.17
2026-05-22T14:16:30,A,80.49,78.39,56.9,20.21,52.6,25.0
2026-05-22T14:16:45,A,80.26,80.04,57.95,18.34,48.47,22.68
2026-05-22T14:17:00,A,81.09,80.37,62.18,16.8,47.26,24.04
2026-05-22T14:17:15,A,80.35,80.81,62.6,21.0,53.61,25.21
2026-05-22T14:17:30,A,79.44,78.78,54.98,19.25,47.37,23.51
2026-05-22T14:17:45,A,80.49,80.38,61.91,18.76,46.2,24.49
2026-05-22T14:18:00,A,79.69,82.34,65.34,19.02,51.29,24.02
2026-05-22T14:18:15,A,79.68,82.5,55.5,17.87,48.75,22.46
2026-05-22T14:18:30,A,80.02,82.08,59.8,18.52,51.89,25.42
2026-05-22T14:18:45,A,76.65,81.04,60.97,18.45,47.43,23.73
2026-05-22T14:19:00,A,77.37,81.2,59.46,21.13,48.16,23.17
2026-05-22T14:19:15,A,78.87,82.42,60.1,18.72,48.63,22.59
2026-05-22T14:19:30,A,78.23,84.34,55.52,19.75,50.85,23.9
2026-05-22T14:19:45,A,78.79,82.92,65.31,21.36,51.92,24.36
2026-05-22T14:20:00,A,79.05,84.87,55.74,20.34,52.21,24.62
2026-05-22T14:20:15,A,77.24,86.18,57.49,19.6,53.23,23.98
2026-05-22T14:20:30,A,78.72,85.41,63.87,20.46,50.88,24.21
2026-05-22T14:20:45,A,79.17,83.18,60.03,18.97,49.07,24.4
2026-05-22T14:21:00,A,76.83,82.26,63.56,20.78,53.95,23.8
2026-05-22T14:21:15,A,78.55,85.4,58.4,18.77,52.87,22.8
2026-05-22T14:21:30,A,79.19,84.39,58.34,17.22,51.53,25.65
2026-05-22T14:21:45,A,76.2,84.89,61.32,20.1,50.99,23.08
2026-05-22T14:22:00,A,77.25,86.03,63.47,19.72,49.35,23.37
2026-05-22T14:22:15,A,76.22,86.73,68.05,19.01,53.83,24.51
2026-05-22T14:22:30,A,76.42,88.04,61.53,19.37,48.57,23.91
2026-05-22T14:22:45,A,75.01,87.94,66.08,21.39,48.8,22.47
2026-05-22T14:23:00,A,75.68,85.8,56.86,18.22,52.62,23.17
2026-05-22T14:23:15,A,74.28,87.85,56.37,19.17,49.22,24.25
2026-05-22T14:23:30,A,76.83,87.72,64.33,18.64,45.82,23.37
2026-05-22T14:23:45,A,75.6,87.71,59.35,18.87,44.73,24.05
2026-05-22T14:24:00,A,74.6,87.46,61.1,19.52,48.93,24.67
2026-05-22T14:24:15,A,75.16,89.73,60.85,20.5,51.09,23.47
2026-05-22T14:24:30,A,74.89,89.1,58.14,21.98,53.63,24.24
2026-05-22T14:24:45,A,74.57,89.74,65.94,17.69,43.83,24.27
2026-05-22T14:25:00,A,73.87,90.12,65.27,20.84,51.82,22.93
2026-05-22T14:25:15,A,78.54,86.96,57.61,17.79,50.26,24.04
2026-05-22T14:25:30,A,73.42,92.62,56.27,18.92,50.36,22.87
2026-05-22T14:25:45,A,74.41,88.04,59.61,19.16,50.79,22.68
2026-05-22T14:26:00,A,71.0,86.49,58.66,20.81,52.67,24.81
2026-05-22T14:26:15,A,73.2,89.8,60.05,17.95,48.68,24.58
2026-05-22T14:26:30,A,73.74,89.4,65.09,22.99,43.52,24.11
2026-05-22T14:26:45,A,80.83,91.44,60.06,21.97,50.65,24.71
2026-05-22T14:27:00,A,75.85,92.6,58.7,19.31,44.22,23.61
2026-05-22T14:27:15,A,73.01,84.29,59.57,21.39,48.56,22.56
2026-05-22T14:27:30,A,77.48,89.23,63.16,21.42,46.47,25.25
2026-05-22T14:27:45,A,78.52,89.62,54.17,18.94,47.14,23.32
2026-05-22T14:28:00,A,74.41,89.71,61.76,18.88,53.54,22.77
2026-05-22T14:28:15,A,74.65,90.58,57.1,19.23,54.7,24.75
2026-05-22T14:28:30,A,73.57,95.22,61.23,20.8,50.51,23.39
2026-05-22T14:28:45,A,71.79,87.79,60.58,17.65,50.38,23.01
2026-05-22T14:29:00,A,73.28,93.9,60.11,18.64,50.56,22.53
2026-05-22T14:29:15,A,76.32,96.47,54.18,20.19,45.97,23.83
2026-05-22T14:29:30,A,74.88,89.76,63.02,19.92,55.49,24.67
2026-05-22T14:29:45,A,78.97,88.03,59.97,19.02,46.93,22.8
2026-05-22T14:30:00,A,75.21,84.09,59.27,21.59,51.9,24.43
2026-05-22T14:30:15,A,77.08,88.65,59.75,19.7,52.02,25.84
2026-05-22T14:30:30,A,74.38,85.96,62.82,20.01,51.82,23.61
2026-05-22T14:30:45,A,72.92,87.4,55.4,18.1,45.58,22.96
2026-05-22T14:31:00,A,75.71,91.18,63.52,19.88,47.66,26.21
2026-05-22T14:31:15,A,75.17,90.87,59.39,20.19,51.5,23.27
2026-05-22T14:31:30,A,76.78,85.25,61.4,18.27,46.59,23.28
2026-05-22T14:31:45,A,75.39,86.13,58.15,19.96,46.37,25.43
2026-05-22T14:32:00,A,77.55,86.03,59.67,20.2,47.58,23.92
2026-05-22T14:32:15,A,76.12,88.6,62.29,20.59,48.25,25.13
2026-05-22T14:32:30,A,73.55,89.05,59.51,20.51,42.76,24.46
2026-05-22T14:32:45,A,76.0,91.18,53.98,18.41,51.0,24.2
2026-05-22T14:33:00,A,74.49,92.66,63.63,20.42,51.67,23.39
2026-05-22T14:33:15,A,74.41,86.34,58.54,18.34,52.28,25.22
2026-05-22T14:33:30,A,74.08,91.79,56.46,19.7,45.57,24.57
2026-05-22T14:33:45,A,73.63,95.38,61.23,21.15,50.38,23.82
2026-05-22T14:34:00,A,72.81,92.29,63.37,19.71,48.43,23.26
2026-05-22T14:34:15,A,76.31,89.43,59.27,18.85,47.09,24.74
2026-05-22T14:34:30,A,75.18,92.26,58.17,21.62,49.58,26.59
2026-05-22T14:34:45,A,71.77,97.29,59.62,20.33,48.19,22.43
2026-05-22T14:35:00,A,75.37,93.36,60.57,20.31,51.15,22.25
2026-05-22T14:35:15,A,71.67,85.51,58.88,17.19,47.93,22.63
2026-05-22T14:35:30,A,74.4,84.3,59.29,20.49,52.43,25.75
2026-05-22T14:35:45,A,74.43,87.77,64.07,20.25,51.89,23.41
2026-05-22T14:36:00,A,74.39,90.58,57.79,20.04,53.53,22.33
2026-05-22T14:36:15,A,72.07,88.86,61.83,19.91,49.78,24.07
2026-05-22T14:36:30,A,80.04,95.34,57.92,21.58,51.52,23.98
2026-05-22T14:36:45,A,74.39,88.86,57.7,21.5,47.7,23.24
2026-05-22T14:37:00,A,74.77,93.1,63.94,16.81,49.61,22.59
2026-05-22T14:37:15,A,74.29,86.92,56.77,21.09,54.6,21.94
2026-05-22T14:37:30,A,74.93,86.66,58.57,20.45,49.08,23.95
2026-05-22T14:37:45,A,76.63,88.57,56.98,23.34,49.77,21.4
2026-05-22T14:38:00,A,77.51,93.75,61.37,20.95,56.48,23.04
2026-05-22T14:38:15,A,79.36,88.9,66.03,21.2,54.49,24.77
2026-05-22T14:38:30,A,73.94,95.71,66.18,22.04,49.78,24.24
2026-05-22T14:38:45,A,76.24,85.72,59.11,22.92,49.54,25.03
2026-05-22T14:39:00,A,74.69,90.5,53.85,21.42,49.64,24.98
2026-05-22T14:39:15,A,75.4,90.6,64.43,20.09,50.86,22.74
2026-05-22T14:39:30,A,74.91,94.36,61.29,18.38,47.08,23.26
2026-05-22T14:39:45,A,77.0,92.63,49.64,19.88,50.44,23.04
2026-05-22T14:40:00,A,74.22,93.99,61.23,19.25,49.44,23.77
2026-05-22T14:40:15,A,73.66,93.11,59.78,18.73,47.57,24.72
2026-05-22T14:40:30,A,73.96,91.53,58.12,18.31,50.73,23.9
2026-05-22T14:40:45,A,74.28,91.05,58.83,20.95,50.7,23.38
2026-05-22T14:41:00,A,77.32,92.7,57.17,18.74,47.93,23.4
2026-05-22T14:41:15,A,74.09,91.39,59.05,19.97,47.94,23.97
2026-05-22T14:41:30,A,73.26,89.94,64.37,20.78,50.87,22.68
2026-05-22T14:41:45,A,75.54,90.64,59.58,20.97,54.19,24.33
2026-05-22T14:42:00,A,73.06,87.31,62.18,18.55,50.6,23.65
2026-05-22T14:42:15,A,76.41,85.93,61.44,20.5,52.51,24.17
2026-05-22T14:42:30,A,77.85,89.62,59.18,18.54,47.2,22.98
2026-05-22T14:42:45,A,75.66,86.37,57.43,18.69,56.51,23.83
2026-05-22T14:43:00,A,78.11,85.16,59.82,17.57,42.86,23.27
2026-05-22T14:43:15,A,75.79,90.32,59.58,21.9,48.21,24.38
2026-05-22T14:43:30,A,74.49,86.45,61.2,18.89,55.2,21.57
2026-05-22T14:43:45,A,75.5,90.13,59.16,19.21,50.21,25.06
2026-05-22T14:44:00,A,72.9,86.71,61.03,20.88,53.2,24.61
2026-05-22T14:44:15,A,77.97,89.37,63.1,17.94,49.28,24.94
2026-05-22T14:44:30,A,77.62,86.49,59.94,20.96,56.29,23.54
2026-05-22T14:44:45,A,75.48,91.76,63.28,21.13,48.51,24.81
2026-05-22T14:45:00,A,76.6,94.89,58.94,19.18,51.34,25.18
2026-05-22T14:45:15,A,76.38,89.4,61.69,19.35,50.72,22.93
2026-05-22T14:45:30,A,76.53,91.86,60.86,20.24,46.2,23.79
2026-05-22T14:45:45,A,75.37,86.63,54.74,21.69,50.15,24.21
2026-05-22T14:46:00,A,74.19,94.51,58.53,19.6,47.99,23.26
2026-05-22T14:46:15,A,77.21,82.57,58.63,20.34,55.09,22.86
2026-05-22T14:46:30,A,76.4,90.38,55.67,20.15,54.65,24.26
2026-05-22T14:46:45,A,75.83,86.2,59.3,19.73,48.55,24.69
2026-05-22T14:47:00,A,73.73,88.92,56.22,20.57,52.83,23.64
2026-05-22T14:47:15,A,69.95,89.85,59.47,20.15,50.76,23.32
2026-05-22T14:47:30,A,74.6,92.23,60.06,23.85,49.37,24.35
2026-05-22T14:47:45,A,75.62,88.98,57.38,18.04,51.26,22.61
2026-05-22T14:48:00,A,74.64,87.36,60.1,20.04,51.33,22.47
2026-05-22T14:48:15,A,76.32,82.5,61.13,18.45,48.22,23.77
2026-05-22T14:48:30,A,78.11,86.87,55.79,20.68,49.92,25.21
2026-05-22T14:48:45,A,75.03,91.59,64.87,19.75,53.13,23.39
2026-05-22T14:49:00,A,73.99,86.83,63.66,22.61,48.94,23.23
2026-05-22T14:49:15,A,73.8,88.35,64.89,19.56,51.76,24.05
2026-05-22T14:49:30,A,75.98,95.11,60.94,20.94,47.29,25.01
2026-05-22T14:49:45,A,76.09,84.7,62.17,19.14,46.32,24.4
2026-05-22T14:50:00,A,72.74,85.96,60.18,19.74,54.37,22.72
2026-05-22T14:50:15,A,76.84,93.32,60.96,18.81,45.43,22.05
2026-05-22T14:50:30,A,72.79,86.57,60.5,19.41,44.24,24.86
2026-05-22T14:50:45,A,77.28,80.71,64.25,21.81,47.79,23.57
2026-05-22T14:51:00,A,74.51,93.0,61.55,19.0,53.07,24.3
2026-05-22T14:51:15,A,75.54,88.46,59.98,18.84,44.18,23.72
2026-05-22T14:51:30,A,77.42,88.04,58.9,21.15,47.74,24.15
2026-05-22T14:51:45,A,76.52,88.88,62.37,17.07,45.71,21.68
2026-05-22T14:52:00,A,72.67,95.57,59.95,18.92,52.35,24.92
2026-05-22T14:52:15,A,75.55,91.21,61.49,20.74,48.14,26.11
2026-05-22T14:52:30,A,74.43,92.87,58.58,19.02,55.71,23.89
2026-05-22T14:52:45,A,80.2,96.51,63.85,24.28,47.17,24.66
2026-05-22T14:53:00,A,75.15,84.69,61.39,19.26,54.6,23.6
2026-05-22T14:53:15,A,74.1,94.6,59.8,21.74,51.27,24.44
2026-05-22T14:53:30,A,74.74,87.59,59.69,21.93,51.61,24.77
2026-05-22T14:53:45,A,75.0,84.19,56.34,19.57,46.59,23.48
2026-05-22T14:54:00,A,77.87,89.84,62.8,20.25,54.25,25.02
2026-05-22T14:54:15,A,74.09,90.6,61.13,20.73,52.39,23.24
2026-05-22T14:54:30,A,76.42,91.74,60.0,19.72,47.58,24.48
2026-05-22T14:54:45,A,74.8,86.0,57.2,20.61,48.43,23.44
2026-05-22T14:55:00,A,78.29,86.64,64.42,19.5,48.04,24.38
2026-05-22T14:55:15,A,75.11,89.41,60.66,20.06,49.35,24.94
2026-05-22T14:55:30,A,73.42,86.83,60.26,20.76,44.11,23.53
2026-05-22T14:55:45,A,72.43,89.06,57.27,19.5,44.84,23.67
2026-05-22T14:56:00,A,75.6,89.87,62.38,19.46,51.86,25.12
2026-05-22T14:56:15,A,75.55,89.94,61.24,20.46,53.0,24.79
2026-05-22T14:56:30,A,75.68,90.97,56.38,21.6,44.99,24.71
